created_on,operation,property_type,place_name,place_with_parent_names,geonames_id,lat-lon,lat,lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_in_m2,price_usd_per_m2,floor,rooms,expenses,properati_url,image_thumbnail
2013-04-04,rent,apartment,San Cristobal,|Argentina|Capital Federal|San Cristobal|,3429153,"-34.618458,-58.395878",-34.618458,-58.395878,2300.0,ARS,2942.44,511.0,,,,2,,http://www.properati.com.ar/6mue_alquiler_departamento_san-cristobal_independencia-av-_2100,
2013-04-05,rent,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,3429595,"-34.589742,-58.391526",-34.589742,-58.391526,7900.0,ARS,7979.27,1385.72,154,8.998181818181818,17,4,,http://www.properati.com.ar/6mwt_alquiler_departamento_recoleta,http://cf-thumbs.properati.com.ar/Hdx0iqJgstzN_xCzXwgMwK-wPm0=/198x0/smart/filters:strip_icc()/www.tizado.com%2Ftiv%2Fmultimedia%2FTIZ%2FLAR%2FLAR0876%2FLAR0876_001.jpg
2013-04-08,rent,apartment,San Miguel,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|San Miguel|,,"-34.544609,-58.703582",-34.544609,-58.703582,2500.0,ARS,2525.09,438.52,58,7.560689655172413,,1,,http://www.properati.com.ar/6mzs_alquiler_departamento_san-miguel,
2013-04-08,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.392159,-58.647121",-34.392159,-58.647121,4500.0,ARS,4545.12,789.33,46,17.159347826086957,,1,,http://www.properati.com.ar/6n0q_alquiler_departamento_nordelta,http://cf-thumbs.properati.com.ar/eyh3Taq_icmTUPRDX6wAb9sUPo8=/198x0/smart/filters:strip_icc()/gestion.mapaprop.com%2Fimages%2Fphotos%2F1695%2F33600%2F213737.jpg
2013-04-08,rent,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,"-34.40025,-58.648673",-34.40025,-58.648673,7500.0,ARS,7575.27,1315.56,80,16.444499999999998,,2,,http://www.properati.com.ar/6n0s_alquiler_departamento_nordelta,http://cf-thumbs.properati.com.ar/nOOSBLo3Ol6X2s7DGaKYsA-ExME=/198x0/smart/filters:strip_icc()/gestion.mapaprop.com%2Fimages%2Fphotos%2F1695%2F33602%2F213756.jpg
2013-04-08,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.396869,-58.648538",-34.396869,-58.648538,4500.0,ARS,4545.12,789.33,57,13.847894736842106,,1,,http://www.properati.com.ar/6n14_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/ZkBl3HqcVWShF4BfidOc3m-rGIs=/198x0/smart/filters:strip_icc()/gestion.mapaprop.com%2Fimages%2Fphotos%2F1695%2F33621%2F213886.jpg
2013-04-08,rent,PH,San Fernando,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,3429088,"-34.474546,-58.572734",-34.474546,-58.572734,10000.0,ARS,10100.36,1754.08,240,7.308666666666666,,,,http://www.properati.com.ar/6n20_venta_ph_san-fernando,http://cf-thumbs.properati.com.ar/f-gCl3Jw5NNU7uw3CHaB-ugwTM8=/198x0/smart/filters:strip_icc()/gestion.mapaprop.com%2Fimages%2Fphotos%2F166%2F33443%2F213040.jpg
2013-04-08,rent,house,Rosario,|Argentina|Santa Fe|Rosario|,3838574,"-32.948169,-60.650233",-32.948169,-60.650233,15000.0,ARS,15150.54,2631.12,200,13.1556,,3,,http://www.properati.com.ar/6n24_alquiler_casa_rosario,http://cf-thumbs.properati.com.ar/oUQNUnL1qdCuLirnpj2dw2y_VI0=/198x0/smart/filters:strip_icc()/gestion.mapaprop.com%2Fimages%2Fphotos%2F950%2F33447%2F213078.jpg
2013-04-08,rent,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,3436109,"-34.605701,-58.377967",-34.605701,-58.377967,4400.0,ARS,4444.13,771.79,90,8.575444444444445,,2,,http://www.properati.com.ar/6n4m_alquiler_departamento_barrio-norte,
2013-04-08,rent,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,3436109,"-34.605701,-58.377967",-34.605701,-58.377967,4900.0,ARS,4949.12,859.49,120,7.162416666666667,,2,,http://www.properati.com.ar/6n4n_alquiler_departamento_barrio-norte,
2013-04-08,rent,apartment,Caseros,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,3862356,"-34.609142,-58.583909",-34.609142,-58.583909,2300.0,ARS,2323.03,403.43,60,6.723833333333333,,2,,http://www.properati.com.ar/6n5x_alquiler_departamento_caseros,
2013-04-08,rent,house,El Calafate,|Argentina|Santa Cruz|El Calafate|,3858677,"-50.339559,-72.313031",-50.339559,-72.313031,4000.0,ARS,4040.13,701.63,80,8.770375,,2,,http://www.properati.com.ar/6n6a_alquiler_casa_el-calafate,http://cf-thumbs.properati.com.ar/oiwXJjg-t1ObyAY42RkrBDfzuI8=/198x0/smart/filters:strip_icc()/gestion.mapaprop.com%2Fimages%2Fphotos%2F1322%2F33425%2F212905.jpg
2013-04-08,rent,apartment,Capital Federal,|Argentina|Capital Federal|,3433955,"-34.608587,-58.464395",-34.608587,-58.464395,2200.0,ARS,2222.03,385.89,,,,1,,http://www.properati.com.ar/6n7b_alquiler_departamento_capital-federal,http://cf-thumbs.properati.com.ar/hK9FUyqisyCw2XVXoLYlsZiKX2w=/198x0/smart/filters:strip_icc()/gestion.mapaprop.com%2Fimages%2Fphotos%2F353%2F23388%2F144500.jpg
2013-04-08,rent,apartment,Villa Tesei,|Argentina|Bs.As. G.B.A. Zona Oeste|Hurlingham|Villa Tesei|,,"-34.611833,-58.644873",-34.611833,-58.644873,1500.0,ARS,1515.04,263.11,,,,,,http://www.properati.com.ar/6n7f_alquiler_departamento_villa-tesei,http://cf-thumbs.properati.com.ar/_Kf6x8uGYHkqblJ9t4-L5Wy62B4=/198x0/smart/filters:strip_icc()/gestion.mapaprop.com%2Fimages%2Fphotos%2F724%2F20595%2F125578.jpg
2013-04-08,rent,house,Berazategui,|Argentina|Bs.As. G.B.A. Zona Sur|Berazategui|,3436042,"-34.762001,-58.211296",-34.762001,-58.211296,,"","","",150,,,,,http://www.properati.com.ar/6n8l_alquiler_casa_berazategui,http://cf-thumbs.properati.com.ar/D5ouAOOs_xsoym1qowqj0FGSPHo=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F276%2F125347%2Ffiles%2F210791.jpg
2013-04-08,rent,house,Córdoba,|Argentina|Córdoba|Córdoba|,3860259,"-31.425807,-64.191449",-31.425807,-64.191449,6000.0,ARS,6060.17,1052.44,150,7.016266666666667,,,,http://www.properati.com.ar/6na4_alquiler_casa_cordoba,http://cf-thumbs.properati.com.ar/xL5jLEC_qqRXASf54_01NPOuVmM=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F19%2F125404%2Ffiles%2F214095.jpg
2013-04-08,rent,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,3429595,"-34.590556,-58.390556",-34.590556,-58.390556,8800.0,ARS,8888.31,1543.59,74,20.859324324324323,,3,,http://www.properati.com.ar/6naa_alquiler_departamento_recoleta,http://cf-thumbs.properati.com.ar/8P9AugOK1ZPBSAhdSzABIJxYOaE=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F1%2F125412%2Ffiles%2F211306.jpg
2013-04-08,rent,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,3429595,"-34.590422,-58.3895",-34.590422,-58.3895,9800.0,ARS,9898.3,1718.99,80,21.487375,,4,,http://www.properati.com.ar/6nbe_alquiler_departamento_recoleta,http://cf-thumbs.properati.com.ar/NYwYLuqPkFmrTdVCYW5WiRc6h9I=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F209%2F125456%2Ffiles%2F211585.jpg
2013-04-08,rent,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,3429595,"-34.590556,-58.390556",-34.590556,-58.390556,8800.0,ARS,8888.31,1543.59,74,20.859324324324323,,4,,http://www.properati.com.ar/6nbu_alquiler_departamento_recoleta,http://cf-thumbs.properati.com.ar/hr7xOIhY2ivh97WspN2QEPbR1LY=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F1%2F125473%2Ffiles%2F211730.jpg
2013-04-08,rent,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,3429595,"-34.599581,-58.391555",-34.599581,-58.391555,1200.0,USD,6909.85,1200.0,80,15.0,,3,,http://www.properati.com.ar/6ndb_alquiler_departamento_recoleta,http://cf-thumbs.properati.com.ar/ucYkiSiGuLndf2jkW5OvcM41xII=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F34%2F125535%2Ffiles%2F212229.jpg
2013-04-08,rent,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,3436109,"19.497199,-99.255502",19.497199,-99.255502,6000.0,ARS,6060.17,1052.44,84,12.52904761904762,,3,,http://www.properati.com.ar/6ne1_alquiler_departamento_barrio-norte,http://cf-thumbs.properati.com.ar/F8ka7VxdLeBOGpzHBvWkPhymhfw=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F868%2F125565%2Ffiles%2F227432.jpg
2013-04-08,rent,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,3429595,"-34.593566,-58.404639",-34.593566,-58.404639,4000.0,ARS,4040.13,701.63,65,10.794307692307692,,3,,http://www.properati.com.ar/6nez_alquiler_departamento_recoleta,http://cf-thumbs.properati.com.ar/mhI_W3OUj7gPkLiW4TeHXQBypgc=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F235%2F125602%2Ffiles%2F212774.jpg
2013-04-08,rent,apartment,Palermo Chico,|Argentina|Capital Federal|Palermo|Palermo Chico|,,"-34.580784,-58.407301",-34.580784,-58.407301,9000.0,ARS,9090.31,1578.67,68,23.21573529411765,,3,,http://www.properati.com.ar/6nf2_alquiler_departamento_palermo-viejo,http://cf-thumbs.properati.com.ar/D6aWA0mZSAUMzjiXcT_7i09u8DI=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F429%2F125606%2Ffiles%2F212820.jpg
2013-04-08,rent,house,Lanús Oeste,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Oeste|,,"-34.706535,-58.380741",-34.706535,-58.380741,,"","","",,,,,,http://www.properati.com.ar/6nf4_alquiler_casa_lanus-oeste,http://cf-thumbs.properati.com.ar/fhVQCAnSmAiriLyIrjSJ6HjQXK4=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F450%2F125608%2Ffiles%2F212830.jpg
2013-04-08,rent,apartment,Puerto Madero,|Argentina|Capital Federal|Puerto Madero|,3429760,"-34.605721,-58.363226",-34.605721,-58.363226,16000.0,ARS,16160.53,2806.52,120,23.387666666666668,,3,,http://www.properati.com.ar/6ng2_alquiler_departamento_puerto-madero,http://cf-thumbs.properati.com.ar/-r3iULln6l6UEZNV7rN8LUegu9Q=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F317%2F125644%2Ffiles%2F213193.jpg
2013-04-08,rent,apartment,Puerto Madero,|Argentina|Capital Federal|Puerto Madero|,3429760,"-34.605721,-58.363226",-34.605721,-58.363226,18000.0,ARS,18180.63,3157.34,92,34.31891304347826,,3,,http://www.properati.com.ar/6ng3_alquiler_departamento_puerto-madero,http://cf-thumbs.properati.com.ar/KcZ93F10K2Fl2yqe3l6ijQ1I6Fw=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F317%2F125645%2Ffiles%2F213227.jpg
2013-04-08,rent,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,3436077,"-34.568287,-58.448017",-34.568287,-58.448017,4700.0,ARS,4747.12,824.41,96,8.587604166666667,5,4,1750,http://www.properati.com.ar/6ngl_alquiler_departamento_belgrano_cespedes_2400,http://cf-thumbs.properati.com.ar/53cWfGRN0npv1FNWOtdKRoZErC0=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FCA5%2FCA51336_2.jpg
2013-04-08,rent,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,,"","","",14000.0,ARS,14140.5,2455.71,325,7.5560307692307696,,,,http://www.properati.com.ar/6nha_alquiler_casa_tigre,http://cf-thumbs.properati.com.ar/xVUcU7IPIvJzR4tRh08qP-wWalA=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FAMP%2FAM6549_2.jpg
2013-04-08,rent,house,La Colina,|Argentina|Buenos Aires Interior|General Lamadrid|La Colina|,,"-37.320511,-61.434994",-37.320511,-61.434994,1800.0,ARS,1818.04,315.73,80,3.946625,,2,,http://www.properati.com.ar/6njr_alquiler_casa_la-colina,http://cf-thumbs.properati.com.ar/F5kE7D1k0WqvE79uzA14LX1kklY=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FJOS%2FJOS920_2.jpg
2013-04-08,rent,apartment,Centro / Microcentro,|Argentina|Capital Federal|Centro / Microcentro|,3435548,"-34.607933,-58.39056",-34.607933,-58.39056,7000.0,ARS,7070.22,1227.85,96,12.790104166666666,5,4,$1100,http://www.properati.com.ar/6nks_alquiler_departamento_centro-microcentro_mitre-bartolome_1700,http://cf-thumbs.properati.com.ar/7Qm3fSHfOJqczQaXnTeKz3NfI18=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FMYM%2FMYM1716_10.jpg
2013-04-08,rent,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,3429595,"-34.586333,-58.395126",-34.586333,-58.395126,8500.0,ARS,8585.26,1490.96,279,5.3439426523297495,1,4,$3600,http://www.properati.com.ar/6nkw_venta_departamento_recoleta_pueyrredon-av-_2400,http://cf-thumbs.properati.com.ar/yn1yMIiZ9Z38GNI4EF1_yITKMLA=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FMYM%2FMYM1713_10.jpg
2013-04-08,rent,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,3436077,"-34.57433,-58.437172",-34.57433,-58.437172,7900.0,ARS,7979.27,1385.72,113,12.263008849557522,9,3,2200,http://www.properati.com.ar/6nuw_alquiler_departamento_belgrano_cabildo-av-_100,http://cf-thumbs.properati.com.ar/IWponxoESYsmMMyCvlj782Auv_A=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FNEW%2FNEW405_10.jpg
2013-04-08,rent,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,"-34.451013,-58.626786",-34.451013,-58.626786,4500.0,ARS,4545.12,789.33,112,7.047589285714286,,,,http://www.properati.com.ar/6nw3_alquiler_departamento_nordelta,http://cf-thumbs.properati.com.ar/nkG5eNEsrZG_tjmPhv-3GgImUDI=/198x0/smart/filters:strip_icc()/www.vallier.com.ar%2Farchivos%2F2013%2F4%2Falquiler-departamento-terrazas-de-la-bahia-nordelta---tigre-gran-bsas-7195-0.jpg
2013-04-09,rent,apartment,Sáenz Peña,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Sáenz Peña|,3429418,"-34.60274,-58.531109",-34.60274,-58.531109,,"","","",,,,1,,http://www.properati.com.ar/6nxv_alquiler_departamento_saenz-pena,http://cf-thumbs.properati.com.ar/sAMITU1mCZ5p9dEoq8G60yi1Ils=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F31%2F125663%2Ffiles%2F213357.jpg
2013-04-09,rent,apartment,Sáenz Peña,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Sáenz Peña|,3429418,"-34.60274,-58.531109",-34.60274,-58.531109,,"","","",,,,1,,http://www.properati.com.ar/6nxy_alquiler_departamento_saenz-pena,http://cf-thumbs.properati.com.ar/JTCQf16hUniVtyLqH1UpAEGw8UA=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F31%2F125666%2Ffiles%2F213375.jpg
2013-04-09,rent,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,3429595,"-34.596927,-58.384135",-34.596927,-58.384135,3600.0,ARS,3636.08,631.46,54,11.693703703703704,,,,http://www.properati.com.ar/6ny4_alquiler_departamento_recoleta,http://cf-thumbs.properati.com.ar/bQPaG2WkzkoC5u5RQOfi_fm2e7k=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F219%2F125674%2Ffiles%2F213449.jpg
2013-04-09,rent,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,3429595,"-34.596927,-58.384135",-34.596927,-58.384135,7500.0,ARS,7575.27,1315.56,49,26.84816326530612,,,,http://www.properati.com.ar/6ny6_alquiler_departamento_recoleta,http://cf-thumbs.properati.com.ar/HD4YTrZphaZaau7XGy4U6ll5asE=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F219%2F125676%2Ffiles%2F213465.jpg
2013-04-09,rent,apartment,Puerto Madero,|Argentina|Capital Federal|Puerto Madero|,3429760,"-34.611557,-58.362537",-34.611557,-58.362537,27000.0,ARS,27270.95,4736.01,237,19.983164556962027,,2,,http://www.properati.com.ar/6nyt_alquiler_departamento_puerto-madero,http://cf-thumbs.properati.com.ar/5ua3loFe7SoPuZmtMr1OFjgFFNc=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F219%2F125703%2Ffiles%2F213740.jpg
2013-04-09,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.401136,-58.652851",-34.401136,-58.652851,4500.0,ARS,4545.12,789.33,52,15.179423076923078,,,,http://www.properati.com.ar/6o0o_venta_departamento_tigre,http://cf-thumbs.properati.com.ar/Ysyme2-LO3qhNgkcyDI_sWuZUHc=/198x0/smart/filters:strip_icc()/gestion.mapaprop.com%2Fimages%2Fphotos%2F1695%2F33701%2F214473.jpg
2013-04-09,rent,apartment,Balvanera,|Argentina|Capital Federal|Balvanera|,6693228,"-34.601895,-58.404591",-34.601895,-58.404591,4000.0,ARS,5113.29,888.0,,,,3,,http://www.properati.com.ar/6o4b_alquiler_departamento_balvanera_tucuman_2700,http://cf-thumbs.properati.com.ar/oGRthBShIKABpy_JbuWzhFVhHr8=/198x0/smart/filters:strip_icc()/www.topinmobiliario.com%2Fportal%2Ffot%2FMIG%2FMIG2735A.JPG
2013-04-09,rent,apartment,Almagro,|Argentina|Capital Federal|Almagro|,3436397,"-34.602107,-58.419237",-34.602107,-58.419237,2500.0,ARS,3195.8,555.0,,,,3,,http://www.properati.com.ar/6o4e_alquiler_departamento_almagro_humahuaca_3900,http://cf-thumbs.properati.com.ar/2KBMYggWHD1XUIWIsZQmL288IkE=/198x0/smart/filters:strip_icc()/www.topinmobiliario.com%2Fportal%2Ffot%2FMIG%2FMIG2749A.JPG
2013-04-10,rent,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,3436077,"-34.563848,-58.443024",-34.563848,-58.443024,5900.0,ARS,5959.17,1034.9,,,16,3,,http://www.properati.com.ar/6o92_alquiler_departamento_belgrano,http://cf-thumbs.properati.com.ar/dtOI6Bn3xGCGMeEFHDTevJSOqJs=/198x0/smart/filters:strip_icc()/www.tizado.com%2Ftiv%2Fmultimedia%2FTIZ%2FBEL%2FBEL2185%2FBEL2185_002.jpg
2013-04-10,rent,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,3436109,"-34.590978,-58.393026",-34.590978,-58.393026,1300.0,USD,7485.67,1300.0,40,32.5,,1,,http://www.properati.com.ar/6oap_alquiler_departamento_barrio-norte_ayacucho_1600,
2013-04-10,rent,apartment,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,"-34.451035,-58.799164",-34.451035,-58.799164,2800.0,ARS,2828.08,491.14,50,9.822799999999999,,,,http://www.properati.com.ar/6obd_alquiler_departamento_pilar,http://cf-thumbs.properati.com.ar/V9clX5FHmKdyGvQXqzLm9pVVd5M=/198x0/smart/filters:strip_icc()/gestion.mapaprop.com%2Fimages%2Fphotos%2F779%2F33799%2F215146.jpg
2013-04-10,rent,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,3433775,"-34.569308,-58.487251",-34.569308,-58.487251,10000.0,ARS,10100.36,1754.08,100,17.5408,,3,,http://www.properati.com.ar/6obw_alquiler_departamento_villa-urquiza,http://cf-thumbs.properati.com.ar/zZYdPIT5bZbCEPjxzvt0hgHyuUc=/198x0/smart/filters:strip_icc()/gestion.mapaprop.com%2Fimages%2Fphotos%2F335%2F33825%2F215360.jpg
2013-04-10,rent,apartment,Puerto Madero,|Argentina|Capital Federal|Puerto Madero|,3429760,"-34.612067,-58.361973",-34.612067,-58.361973,11000.0,ARS,11110.35,1929.48,81,23.820740740740742,,1,,http://www.properati.com.ar/6oct_alquiler_departamento_puerto-madero,http://cf-thumbs.properati.com.ar/X1HSxmvpUXQz0vRUESiJtYM44uc=/198x0/smart/filters:strip_icc()/gestion.mapaprop.com%2Fimages%2Fphotos%2F808%2F33861%2F252259.jpg
2013-04-10,rent,house,Corrientes,|Argentina|Corrientes|Corrientes|,3435217,"-27.471226,-58.839584",-27.471226,-58.839584,3000.0,ARS,3030.08,526.22,,,,3,,http://www.properati.com.ar/6ocy_alquiler_casa_corrientes,
2013-04-10,rent,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.425087,-58.579658",-34.425087,-58.579658,44000.0,ARS,44441.59,7717.95,400,19.294875,,,,http://www.properati.com.ar/6odl_alquiler_casa_tigre,http://cf-thumbs.properati.com.ar/UB8-EJ02WP5quoGaGys8kQZGQ1A=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F868%2F122795%2Ffiles%2F189551.jpg
2013-04-10,rent,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,"-34.425087,-58.579658",-34.425087,-58.579658,4000.0,ARS,4040.13,701.63,40,17.54075,,1,,http://www.properati.com.ar/6odo_alquiler_departamento_nordelta,http://cf-thumbs.properati.com.ar/yamzYEUh7_I8G3kpSyacHQIowm0=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F868%2F122827%2Ffiles%2F189825.jpg
2013-04-10,rent,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.425087,-58.579658",-34.425087,-58.579658,48000.0,ARS,48481.73,8419.58,600,14.032633333333333,,,,http://www.properati.com.ar/6odq_alquiler_casa_tigre,http://cf-thumbs.properati.com.ar/nmFS_i5JX6s8pHh-ivpcXrUnQ0Q=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F868%2F122832%2Ffiles%2F189889.jpg
2013-04-10,rent,house,Escobar,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|,3434130,"-34.330269,-58.778168",-34.330269,-58.778168,,"","","",280,,,,,http://www.properati.com.ar/6oe7_alquiler_casa_escobar,http://cf-thumbs.properati.com.ar/lUnAPPtgY_ck4FICx1kuRm44MCs=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F868%2F122963%2Ffiles%2F190896.jpg
2013-04-10,rent,apartment,Puerto Madero,|Argentina|Capital Federal|Puerto Madero|,3429760,"-34.612019,-58.361515",-34.612019,-58.361515,20500.0,ARS,20705.72,3595.86,125,28.76688,,3,,http://www.properati.com.ar/6oee_alquiler_departamento_puerto-madero,http://cf-thumbs.properati.com.ar/BuFKImz7wD3tacpcVgFoFOCYezs=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F1%2F125753%2Ffiles%2F214143.jpg
2013-04-10,rent,apartment,Martínez,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,3430813,"-34.468502,-58.50898",-34.468502,-58.50898,12000.0,ARS,12120.4,2104.89,75,28.065199999999997,,2,,http://www.properati.com.ar/6ofm_alquiler_departamento_martinez,http://cf-thumbs.properati.com.ar/rhJXNoj9Jw1U8fbL8wBMq4e9UeM=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F1116%2F125800%2Ffiles%2F214508.jpg
2013-04-10,rent,apartment,Almagro,|Argentina|Capital Federal|Almagro|,3436397,"-34.605976,-58.424532",-34.605976,-58.424532,2200.0,ARS,2222.03,385.89,27,14.292222222222222,,1,,http://www.properati.com.ar/6oh6_alquiler_departamento_almagro,http://cf-thumbs.properati.com.ar/NtWcCv_5qV2MoQZjaEgVTMeTtCg=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F1%2F125861%2Ffiles%2F215022.jpg
2013-04-11,rent,house,Benavidez,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,3436048,"","","",10000.0,ARS,10100.36,1754.08,303,5.789042904290429,,,,http://www.properati.com.ar/6oks_alquiler_casa_tigre,http://cf-thumbs.properati.com.ar/if9Y55jyfNt0Vj9jHPFsUj9jun8=/198x0/smart/filters:strip_icc()/www.amaira.com%2Fbuscador%2Fimagenes%2FCHO%2FCH1920_10.jpg
2013-04-11,rent,apartment,Acassuso,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Acassuso|,3436508,"-34.473884,-58.503343",-34.473884,-58.503343,,"","","",95,,,3,,http://www.properati.com.ar/6oo6_alquiler_departamento_acassuso,
2013-04-11,rent,house,La Lucila,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,3432310,"-34.496073,-58.484864",-34.496073,-58.484864,14000.0,ARS,14140.5,2455.71,280,8.770392857142857,,,,http://www.properati.com.ar/6oog_alquiler_casa_la-lucila,http://cf-thumbs.properati.com.ar/7RQ981n-6xYIPyggNRaOHj1d-ko=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F157%2F125934%2Ffiles%2F215661.jpg
2013-04-11,rent,house,La Lucila,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,3432310,"-34.496073,-58.484864",-34.496073,-58.484864,14000.0,ARS,14140.5,2455.71,280,8.770392857142857,,,,http://www.properati.com.ar/6ook_alquiler_casa_la-lucila,http://cf-thumbs.properati.com.ar/hKbScEClNPdQQSnZQvFWoxWcr4o=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F157%2F125938%2Ffiles%2F215662.jpg
2013-04-11,rent,apartment,Puerto Madero,|Argentina|Capital Federal|Puerto Madero|,3429760,"-34.612117,-58.362471",-34.612117,-58.362471,12000.0,ARS,12120.4,2104.89,85,24.763411764705882,,2,,http://www.properati.com.ar/6oq8_alquiler_departamento_puerto-madero,http://cf-thumbs.properati.com.ar/mR86K_nmCD0JTItj9iIioEHm5jU=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F9%2F126007%2Ffiles%2F216213.jpg
2013-04-11,rent,house,Quilmes,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,3429651,"-34.733256,-58.246056",-34.733256,-58.246056,4800.0,ARS,4848.12,841.95,265,3.1771698113207547,,,,http://www.properati.com.ar/6oqa_alquiler_casa_quilmes,http://cf-thumbs.properati.com.ar/JbAjNLjjqsnnFPhCymtZfzDI5iU=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F326%2F126009%2Ffiles%2F216226.jpg
2013-04-11,rent,apartment,Puerto Madero,|Argentina|Capital Federal|Puerto Madero|,3429760,"-34.612117,-58.362471",-34.612117,-58.362471,9500.0,ARS,9595.31,1666.37,85,19.60435294117647,,2,,http://www.properati.com.ar/6oqr_alquiler_departamento_puerto-madero,http://cf-thumbs.properati.com.ar/xM4iiZ4VrGSdV3RZ01msiUpRTX0=/198x0/smart/filters:strip_icc()/static.previsite.com.ar%2F9%2F126027%2Ffiles%2F216472.jpg
